transaction_id,customer_id,product_id,product_name,category,quantity,unit_price,amount,payment_method,status,transaction_timestamp,city
T0025234,C03852,P002,Mobile,Electronics,1,18764,18764,WALLET,PENDING,2026-08-22 13:57:20,Mumbai
T0025235,C01956,P019,Bedsheet,Home,4,1752,7008,NETBANKING,PENDING,2026-08-22 03:09:40,Ahmedabad
T0025236,C01232,P009,T-Shirt,Fashion,4,814,3256,NETBANKING,SUCCESS,2026-08-22 04:33:04,Kolkata
T0025237,C00214,P018,Lamp,Home,1,1413,1413,UPI,SUCCESS,2026-08-22 13:22:14,Jaipur
T0025238,C02874,P014,Flour,Grocery,2,547,1094,CARD,SUCCESS,2026-08-22 18:28:31,Mumbai
T0025239,C02628,P023,Yoga Mat,Sports,5,934,4670,CARD,SUCCESS,2026-08-22 11:08:12,Hyderabad
T0025240,C01696,P025,Running Shoes,Sports,2,3090,6180,WALLET,SUCCESS,2026-08-22 23:46:24,Pune
T0025241,C04738,P023,Yoga Mat,Sports,4,819,3276,NETBANKING,SUCCESS,2026-08-22 19:38:52,Delhi
T0025242,C04303,P001,Laptop,Electronics,1,49001,49001,CARD,SUCCESS,2026-08-22 05:15:45,Jaipur
T0025243,C01733,P018,Lamp,Home,1,1065,1065,WALLET,SUCCESS,2026-08-22 03:21:33,Mumbai
T0025244,C01252,P009,T-Shirt,Fashion,2,768,1536,CARD,SUCCESS,2026-08-22 08:07:26,Noida
T0025245,C04967,P021,Cricket Bat,Sports,1,3988,3988,UPI,SUCCESS,2026-08-22 00:30:27,Chennai
T0025246,C00783,P005,Smartwatch,Electronics,5,5901,29505,COD,SUCCESS,2026-08-22 01:22:02,Mumbai
T0025247,C03616,P002,Mobile,Electronics,3,19625,58875,CARD,SUCCESS,2026-08-22 12:19:37,Ahmedabad
T0025248,C02390,P015,Tea,Grocery,1,496,496,NETBANKING,SUCCESS,2026-08-22 20:28:08,Ahmedabad
T0025249,C03185,P005,Smartwatch,Electronics,3,6784,20352,NETBANKING,SUCCESS,2026-08-22 22:41:13,Noida
T0025250,C04988,P016,Chair,Home,4,4152,16608,CARD,SUCCESS,2026-08-22 14:47:17,Chennai
T0025251,C00231,P021,Cricket Bat,Sports,1,4294,4294,COD,PENDING,2026-08-22 23:47:55,Jaipur
T0025252,C00488,P011,Rice Bag,Grocery,4,1389,5556,UPI,SUCCESS,2026-08-22 04:37:18,Delhi
T0025253,C01961,P007,Jeans,Fashion,5,1843,9215,CARD,SUCCESS,2026-08-22 12:32:24,Noida
T0025254,C00656,P001,Laptop,Electronics,1,53446,53446,NETBANKING,SUCCESS,2026-08-22 01:34:47,Hyderabad
T0025255,C02567,P013,Dry Fruits,Grocery,5,1468,7340,CARD,SUCCESS,2026-08-22 16:38:15,Pune
T0025256,C03517,P011,Rice Bag,Grocery,1,1403,1403,NETBANKING,PENDING,2026-08-22 06:12:43,Delhi
T0025257,C03818,P015,Tea,Grocery,4,440,1760,WALLET,SUCCESS,2026-08-22 09:57:05,Pune
T0025258,C00080,P025,Running Shoes,Sports,2,3147,6294,COD,SUCCESS,2026-08-22 05:42:47,Bangalore
T0025259,C04981,P012,Cooking Oil,Grocery,1,993,993,CARD,SUCCESS,2026-08-22 09:22:59,Hyderabad
T0025260,C03500,P017,Table,Home,4,6266,25064,NETBANKING,PENDING,2026-08-22 19:20:40,Mumbai
T0025261,C03457,P020,Cookware,Home,1,2620,2620,UPI,SUCCESS,2026-08-22 02:56:09,Hyderabad
T0025262,C00591,P010,Backpack,Fashion,3,1525,4575,NETBANKING,SUCCESS,2026-08-22 01:59:21,Hyderabad
T0025263,C01307,P010,Backpack,Fashion,2,1710,3420,UPI,SUCCESS,2026-08-22 11:04:57,Kolkata
T0025264,C02586,P005,Smartwatch,Electronics,3,6861,20583,UPI,SUCCESS,2026-08-22 12:00:40,Bangalore
T0025265,C01990,P012,Cooking Oil,Grocery,2,811,1622,NETBANKING,SUCCESS,2026-08-22 03:14:55,Chennai
T0025266,C04473,P020,Cookware,Home,2,3054,6108,WALLET,SUCCESS,2026-08-22 00:06:24,Pune
T0025267,C02499,P019,Bedsheet,Home,2,1864,3728,NETBANKING,SUCCESS,2026-08-22 03:31:31,Bangalore
T0025268,C03215,P016,Chair,Home,3,3091,9273,UPI,SUCCESS,2026-08-22 01:44:04,Bangalore
T0025269,C02232,P001,Laptop,Electronics,3,49161,147483,WALLET,PENDING,2026-08-22 11:22:43,Ahmedabad
T0025270,C04516,P004,Television,Electronics,4,32651,130604,COD,FAILED,2026-08-22 09:33:24,Mumbai
T0025271,C02191,P005,Smartwatch,Electronics,3,6882,20646,NETBANKING,SUCCESS,2026-08-22 06:07:37,Noida
T0025272,C00528,P016,Chair,Home,3,3617,10851,COD,SUCCESS,2026-08-22 05:42:09,Delhi
T0025273,C00777,P002,Mobile,Electronics,5,26198,130990,COD,FAILED,2026-08-22 03:27:58,Chennai
T0025274,C00855,P025,Running Shoes,Sports,5,3595,17975,WALLET,SUCCESS,2026-08-22 17:23:34,Bangalore
T0025275,C02282,P017,Table,Home,3,6845,20535,COD,SUCCESS,2026-08-22 04:09:13,Hyderabad
T0025276,C01376,P016,Chair,Home,5,3860,19300,CARD,SUCCESS,2026-08-22 05:53:40,Bangalore
T0025277,C00490,P002,Mobile,Electronics,3,25291,75873,WALLET,SUCCESS,2026-08-22 19:05:49,Noida
T0025278,C02124,P005,Smartwatch,Electronics,4,7418,29672,CARD,SUCCESS,2026-08-22 16:29:07,Bangalore
T0025279,C01028,P001,Laptop,Electronics,2,51349,102698,NETBANKING,SUCCESS,2026-08-22 17:42:42,Pune
T0025280,C00451,P002,Mobile,Electronics,2,24266,48532,CARD,SUCCESS,2026-08-22 06:19:00,Ahmedabad
T0025281,C03571,P018,Lamp,Home,1,1417,1417,CARD,SUCCESS,2026-08-22 22:11:02,Chennai
T0025282,C00865,P008,Jacket,Fashion,3,3199,9597,NETBANKING,SUCCESS,2026-08-22 00:25:28,Chennai
T0025283,C01202,P011,Rice Bag,Grocery,3,1258,3774,COD,SUCCESS,2026-08-22 16:40:32,Pune
T0025284,C00069,P008,Jacket,Fashion,5,3352,16760,UPI,SUCCESS,2026-08-22 01:57:27,Mumbai
T0025285,C03764,P024,Dumbbells,Sports,3,4523,13569,UPI,SUCCESS,2026-08-22 00:48:13,Chennai
T0025286,C03519,P014,Flour,Grocery,5,536,2680,CARD,SUCCESS,2026-08-22 23:42:59,Ahmedabad
T0025287,C00999,P002,Mobile,Electronics,3,23045,69135,UPI,SUCCESS,2026-08-22 12:01:49,Hyderabad
T0025288,C04214,P017,Table,Home,5,7653,38265,UPI,SUCCESS,2026-08-22 10:15:55,Noida
T0025289,C03260,P019,Bedsheet,Home,2,1458,2916,WALLET,SUCCESS,2026-08-22 17:02:34,Kolkata
T0025290,C04342,P021,Cricket Bat,Sports,2,3865,7730,NETBANKING,SUCCESS,2026-08-22 01:53:36,Mumbai
T0025291,C00375,P002,Mobile,Electronics,4,25864,103456,WALLET,SUCCESS,2026-08-22 05:23:48,Hyderabad
T0025292,C00420,P015,Tea,Grocery,3,403,1209,UPI,SUCCESS,2026-08-22 07:10:40,Hyderabad
T0025293,C03542,P019,Bedsheet,Home,5,1798,8990,CARD,SUCCESS,2026-08-22 18:37:29,Hyderabad
T0025294,C03297,P016,Chair,Home,3,3902,11706,WALLET,SUCCESS,2026-08-22 03:13:20,Chennai
T0025295,C04309,P014,Flour,Grocery,1,573,573,CARD,FAILED,2026-08-22 16:40:05,Mumbai
T0025296,C02569,P013,Dry Fruits,Grocery,3,1278,3834,COD,SUCCESS,2026-08-22 23:35:26,Jaipur
T0025297,C02796,P025,Running Shoes,Sports,1,3602,3602,COD,SUCCESS,2026-08-22 13:41:30,Bangalore
T0025298,C00945,P005,Smartwatch,Electronics,4,7387,29548,UPI,SUCCESS,2026-08-22 17:54:17,Chennai
T0025299,C01186,P016,Chair,Home,2,3754,7508,WALLET,SUCCESS,2026-08-22 04:28:44,Jaipur
T0025300,C02487,P016,Chair,Home,2,4051,8102,NETBANKING,SUCCESS,2026-08-22 09:13:03,Pune
T0025301,C04081,P009,T-Shirt,Fashion,1,850,850,NETBANKING,PENDING,2026-08-22 07:09:30,Delhi
T0025302,C00467,P001,Laptop,Electronics,5,45611,228055,NETBANKING,SUCCESS,2026-08-22 13:37:56,Bangalore
T0025303,C04156,P005,Smartwatch,Electronics,5,7061,35305,CARD,FAILED,2026-08-22 20:19:55,Hyderabad
T0025304,C03952,P012,Cooking Oil,Grocery,4,791,3164,COD,SUCCESS,2026-08-22 11:31:19,Hyderabad
T0025305,C01629,P009,T-Shirt,Fashion,4,1051,4204,UPI,SUCCESS,2026-08-22 04:16:36,Pune
T0025306,C02781,P002,Mobile,Electronics,5,22068,110340,CARD,SUCCESS,2026-08-22 19:13:54,Pune
T0025307,C03764,P018,Lamp,Home,4,1304,5216,NETBANKING,SUCCESS,2026-08-22 23:47:55,Noida
T0025308,C01281,P003,Headphones,Electronics,1,2859,2859,UPI,SUCCESS,2026-08-22 16:55:48,Hyderabad
T0025309,C01509,P012,Cooking Oil,Grocery,2,818,1636,CARD,SUCCESS,2026-08-22 00:03:01,Bangalore
T0025310,C04731,P002,Mobile,Electronics,2,20069,40138,WALLET,SUCCESS,2026-08-22 16:18:17,Kolkata
T0025311,C03539,P015,Tea,Grocery,2,478,956,WALLET,SUCCESS,2026-08-22 22:40:53,Bangalore
T0025312,C02074,P009,T-Shirt,Fashion,5,1036,5180,WALLET,FAILED,2026-08-22 03:05:19,Mumbai
T0025313,C04281,P005,Smartwatch,Electronics,4,6794,27176,WALLET,SUCCESS,2026-08-22 11:05:22,Mumbai
T0025314,C00684,P024,Dumbbells,Sports,1,4307,4307,WALLET,SUCCESS,2026-08-22 05:00:59,Hyderabad
T0025315,C01500,P017,Table,Home,2,8324,16648,CARD,SUCCESS,2026-08-22 14:09:32,Noida
T0025316,C01681,P004,Television,Electronics,3,37373,112119,NETBANKING,SUCCESS,2026-08-22 18:04:19,Pune
T0025317,C03932,P019,Bedsheet,Home,2,1387,2774,CARD,SUCCESS,2026-08-22 16:30:54,Mumbai
T0025318,C03739,P020,Cookware,Home,3,2957,8871,WALLET,SUCCESS,2026-08-22 04:52:02,Pune
T0025319,C04323,P020,Cookware,Home,4,2835,11340,CARD,PENDING,2026-08-22 05:26:55,Ahmedabad
T0025320,C03612,P013,Dry Fruits,Grocery,4,1196,4784,COD,SUCCESS,2026-08-22 07:37:10,Hyderabad
T0025321,C04234,P007,Jeans,Fashion,4,1647,6588,COD,SUCCESS,2026-08-22 09:13:46,Kolkata
T0025322,C00999,P007,Jeans,Fashion,5,2116,10580,COD,SUCCESS,2026-08-22 12:26:45,Pune
T0025323,C01817,P013,Dry Fruits,Grocery,3,1427,4281,CARD,SUCCESS,2026-08-22 05:07:39,Noida
T0025324,C01253,P024,Dumbbells,Sports,2,4925,9850,UPI,SUCCESS,2026-08-22 16:47:35,Ahmedabad
T0025325,C00224,P025,Running Shoes,Sports,1,3871,3871,NETBANKING,SUCCESS,2026-08-22 07:39:12,Pune
T0025326,C01816,P021,Cricket Bat,Sports,3,4774,14322,WALLET,SUCCESS,2026-08-22 21:03:19,Ahmedabad
T0025327,C01745,P002,Mobile,Electronics,5,25157,125785,UPI,SUCCESS,2026-08-22 21:43:07,Kolkata
T0025328,C01071,P023,Yoga Mat,Sports,3,1000,3000,WALLET,SUCCESS,2026-08-22 19:08:52,Delhi
T0025329,C04602,P003,Headphones,Electronics,4,2445,9780,WALLET,SUCCESS,2026-08-22 13:05:50,Pune
T0025330,C02387,P005,Smartwatch,Electronics,5,6689,33445,WALLET,SUCCESS,2026-08-22 06:43:27,Noida
T0025331,C00310,P025,Running Shoes,Sports,5,3827,19135,WALLET,SUCCESS,2026-08-22 12:32:57,Noida
T0025332,C03009,P012,Cooking Oil,Grocery,3,835,2505,NETBANKING,SUCCESS,2026-08-22 23:29:49,Chennai
T0025333,C00821,P025,Running Shoes,Sports,3,3758,11274,UPI,PENDING,2026-08-22 17:37:30,Hyderabad
T0025334,C03721,P002,Mobile,Electronics,1,22860,22860,UPI,SUCCESS,2026-08-22 23:53:14,Ahmedabad
T0025335,C01686,P025,Running Shoes,Sports,3,3750,11250,NETBANKING,FAILED,2026-08-22 02:42:35,Mumbai
T0025336,C04964,P017,Table,Home,3,6093,18279,NETBANKING,FAILED,2026-08-22 22:31:44,Hyderabad
T0025337,C02911,P003,Headphones,Electronics,2,2488,4976,UPI,SUCCESS,2026-08-22 09:01:35,Kolkata
T0025338,C00892,P005,Smartwatch,Electronics,3,6949,20847,WALLET,PENDING,2026-08-22 12:56:40,Jaipur
T0025339,C00924,P019,Bedsheet,Home,1,1432,1432,CARD,SUCCESS,2026-08-22 14:56:08,Bangalore
T0025340,C02681,P024,Dumbbells,Sports,4,3952,15808,NETBANKING,SUCCESS,2026-08-22 05:23:11,Noida
T0025341,C02714,P014,Flour,Grocery,2,642,1284,UPI,SUCCESS,2026-08-22 10:49:18,Bangalore
T0025342,C01233,P004,Television,Electronics,2,27560,55120,NETBANKING,SUCCESS,2026-08-22 00:51:11,Ahmedabad
T0025343,C01662,P015,Tea,Grocery,3,501,1503,WALLET,PENDING,2026-08-22 03:41:18,Delhi
T0025344,C03746,P010,Backpack,Fashion,1,1698,1698,WALLET,SUCCESS,2026-08-22 16:44:33,Chennai
T0025345,C02937,P025,Running Shoes,Sports,3,3822,11466,COD,FAILED,2026-08-22 18:07:20,Delhi
T0025346,C04234,P022,Football,Sports,5,1438,7190,UPI,SUCCESS,2026-08-22 10:25:04,Bangalore
T0025347,C01651,P024,Dumbbells,Sports,2,4325,8650,COD,SUCCESS,2026-08-22 06:04:54,Hyderabad
T0025348,C03231,P018,Lamp,Home,3,1188,3564,UPI,SUCCESS,2026-08-22 06:29:30,Chennai
T0025349,C00511,P020,Cookware,Home,2,3275,6550,UPI,FAILED,2026-08-22 22:15:49,Delhi
T0025350,C04571,P008,Jacket,Fashion,2,2967,5934,COD,SUCCESS,2026-08-22 03:06:09,Noida
T0025351,C00892,P010,Backpack,Fashion,3,1442,4326,UPI,SUCCESS,2026-08-22 10:54:06,Kolkata
T0025352,C04415,P018,Lamp,Home,2,1058,2116,UPI,SUCCESS,2026-08-22 07:28:23,Pune
T0025353,C01494,P020,Cookware,Home,2,2654,5308,UPI,SUCCESS,2026-08-22 10:38:06,Mumbai
T0025354,C01650,P023,Yoga Mat,Sports,1,937,937,CARD,SUCCESS,2026-08-22 14:08:40,Pune
T0025355,C00064,P018,Lamp,Home,4,1361,5444,COD,SUCCESS,2026-08-22 23:27:42,Kolkata
T0025356,C01741,P001,Laptop,Electronics,2,47288,94576,WALLET,PENDING,2026-08-22 02:24:22,Hyderabad
T0025357,C01957,P004,Television,Electronics,4,30798,123192,CARD,SUCCESS,2026-08-22 04:51:44,Jaipur
T0025358,C02773,P004,Television,Electronics,5,29026,145130,NETBANKING,SUCCESS,2026-08-22 02:10:31,Bangalore
T0025359,C02381,P008,Jacket,Fashion,1,3538,3538,NETBANKING,SUCCESS,2026-08-22 20:21:20,Ahmedabad
T0025360,C01294,P007,Jeans,Fashion,2,1880,3760,NETBANKING,SUCCESS,2026-08-22 14:15:34,Bangalore
T0025361,C04209,P011,Rice Bag,Grocery,3,1414,4242,CARD,FAILED,2026-08-22 15:23:12,Noida
T0025362,C01688,P018,Lamp,Home,3,1062,3186,CARD,SUCCESS,2026-08-22 17:41:05,Noida
T0025363,C02501,P010,Backpack,Fashion,5,1375,6875,WALLET,SUCCESS,2026-08-22 12:46:35,Delhi
T0025364,C03766,P022,Football,Sports,5,1741,8705,UPI,SUCCESS,2026-08-22 16:24:15,Hyderabad
T0025365,C00774,P007,Jeans,Fashion,2,1583,3166,NETBANKING,PENDING,2026-08-22 11:01:47,Pune
T0025366,C00209,P002,Mobile,Electronics,1,22915,22915,UPI,SUCCESS,2026-08-22 23:22:25,Pune
T0025367,C02867,P011,Rice Bag,Grocery,4,1048,4192,WALLET,SUCCESS,2026-08-22 00:25:58,Hyderabad
T0025368,C00469,P009,T-Shirt,Fashion,5,936,4680,WALLET,SUCCESS,2026-08-22 05:14:07,Chennai
T0025369,C01148,P022,Football,Sports,2,1789,3578,UPI,SUCCESS,2026-08-22 22:13:38,Mumbai
T0025370,C00684,P018,Lamp,Home,2,1291,2582,WALLET,FAILED,2026-08-22 23:18:40,Delhi
T0025371,C04530,P022,Football,Sports,3,1498,4494,NETBANKING,SUCCESS,2026-08-22 11:55:15,Ahmedabad
T0025372,C02293,P008,Jacket,Fashion,5,2844,14220,UPI,SUCCESS,2026-08-22 12:04:27,Kolkata
T0025373,C00098,P021,Cricket Bat,Sports,5,4592,22960,COD,PENDING,2026-08-22 07:08:20,Kolkata
T0025374,C00850,P023,Yoga Mat,Sports,1,984,984,UPI,SUCCESS,2026-08-22 03:25:17,Kolkata
T0025375,C02000,P005,Smartwatch,Electronics,2,5865,11730,WALLET,SUCCESS,2026-08-22 17:07:20,Jaipur
T0025376,C03028,P010,Backpack,Fashion,4,1362,5448,WALLET,SUCCESS,2026-08-22 21:45:22,Bangalore
T0025377,C03185,P019,Bedsheet,Home,3,1751,5253,CARD,SUCCESS,2026-08-22 07:58:52,Chennai
T0025378,C04767,P021,Cricket Bat,Sports,5,4622,23110,NETBANKING,SUCCESS,2026-08-22 06:15:23,Bangalore
T0025379,C00190,P006,Shoes,Fashion,3,2451,7353,COD,SUCCESS,2026-08-22 11:49:12,Bangalore
T0025380,C01369,P019,Bedsheet,Home,3,1809,5427,NETBANKING,SUCCESS,2026-08-22 21:44:34,Noida
T0025381,C03564,P010,Backpack,Fashion,5,1556,7780,UPI,PENDING,2026-08-22 11:28:55,Kolkata
T0025382,C01614,P006,Shoes,Fashion,2,2330,4660,NETBANKING,SUCCESS,2026-08-22 05:02:28,Chennai
T0025383,C01198,P002,Mobile,Electronics,4,25034,100136,COD,SUCCESS,2026-08-22 21:44:13,Mumbai
T0025384,C03125,P024,Dumbbells,Sports,1,5038,5038,NETBANKING,FAILED,2026-08-22 01:24:01,Jaipur
T0025385,C00886,P025,Running Shoes,Sports,3,3839,11517,UPI,SUCCESS,2026-08-22 04:29:19,Bangalore
T0025386,C03999,P007,Jeans,Fashion,4,2125,8500,CARD,SUCCESS,2026-08-22 22:00:16,Kolkata
T0025387,C02985,P015,Tea,Grocery,2,496,992,NETBANKING,PENDING,2026-08-22 04:17:42,Delhi
T0025388,C03857,P009,T-Shirt,Fashion,3,990,2970,COD,SUCCESS,2026-08-22 06:04:20,Kolkata
T0025389,C03602,P008,Jacket,Fashion,3,3236,9708,UPI,SUCCESS,2026-08-22 12:24:12,Noida
T0025390,C02837,P022,Football,Sports,5,1630,8150,UPI,SUCCESS,2026-08-22 01:07:53,Jaipur
T0025391,C00556,P010,Backpack,Fashion,3,1351,4053,UPI,SUCCESS,2026-08-22 16:09:19,Mumbai
T0025392,C02646,P017,Table,Home,5,7096,35480,CARD,SUCCESS,2026-08-22 16:59:22,Jaipur
T0025393,C00536,P005,Smartwatch,Electronics,2,6133,12266,NETBANKING,SUCCESS,2026-08-22 18:38:04,Pune
T0025394,C04731,P013,Dry Fruits,Grocery,1,1409,1409,CARD,SUCCESS,2026-08-22 12:31:50,Jaipur
T0025395,C02046,P005,Smartwatch,Electronics,5,5684,28420,WALLET,SUCCESS,2026-08-22 21:13:48,Noida
T0025396,C04500,P019,Bedsheet,Home,4,1435,5740,CARD,SUCCESS,2026-08-22 03:08:51,Chennai
T0025397,C02585,P023,Yoga Mat,Sports,1,1056,1056,WALLET,SUCCESS,2026-08-22 01:33:03,Delhi
T0025398,C02869,P007,Jeans,Fashion,1,2057,2057,WALLET,SUCCESS,2026-08-22 14:44:27,Delhi
T0025399,C03382,P010,Backpack,Fashion,5,1619,8095,NETBANKING,SUCCESS,2026-08-22 02:36:19,Noida
T0025400,C02566,P009,T-Shirt,Fashion,2,999,1998,NETBANKING,FAILED,2026-08-22 15:39:52,Chennai
T0025401,C00393,P004,Television,Electronics,2,28674,57348,UPI,SUCCESS,2026-08-22 22:36:21,Jaipur
T0025402,C01769,P008,Jacket,Fashion,4,3701,14804,COD,SUCCESS,2026-08-22 15:59:33,Jaipur
T0025403,C04040,P004,Television,Electronics,3,33204,99612,NETBANKING,SUCCESS,2026-08-22 03:37:20,Pune
T0025404,C00065,P023,Yoga Mat,Sports,1,916,916,NETBANKING,SUCCESS,2026-08-22 10:38:42,Mumbai
T0025405,C01338,P018,Lamp,Home,1,1245,1245,NETBANKING,SUCCESS,2026-08-22 01:02:27,Jaipur
T0025406,C01521,P004,Television,Electronics,2,36237,72474,COD,SUCCESS,2026-08-22 21:26:48,Kolkata
T0025407,C00284,P021,Cricket Bat,Sports,4,3617,14468,UPI,SUCCESS,2026-08-22 21:33:47,Ahmedabad
T0025408,C02960,P013,Dry Fruits,Grocery,3,1504,4512,CARD,SUCCESS,2026-08-22 01:43:46,Jaipur
T0025409,C02077,P008,Jacket,Fashion,5,3157,15785,CARD,PENDING,2026-08-22 23:18:24,Chennai
T0025410,C00442,P020,Cookware,Home,1,2796,2796,WALLET,SUCCESS,2026-08-22 01:03:46,Ahmedabad
T0025411,C03600,P008,Jacket,Fashion,1,3115,3115,COD,SUCCESS,2026-08-22 05:44:10,Noida
T0025412,C02028,P015,Tea,Grocery,4,470,1880,CARD,SUCCESS,2026-08-22 14:54:49,Mumbai
T0025413,C01111,P003,Headphones,Electronics,2,2236,4472,UPI,SUCCESS,2026-08-22 15:39:39,Kolkata
T0025414,C01978,P010,Backpack,Fashion,5,1564,7820,NETBANKING,SUCCESS,2026-08-22 10:37:14,Noida
T0025415,C03138,P015,Tea,Grocery,4,469,1876,NETBANKING,SUCCESS,2026-08-22 07:04:30,Delhi
T0025416,C00700,P001,Laptop,Electronics,5,40901,204505,COD,SUCCESS,2026-08-22 11:49:08,Chennai
T0025417,C00191,P010,Backpack,Fashion,5,1637,8185,COD,SUCCESS,2026-08-22 17:41:14,Ahmedabad
T0025418,C01837,P022,Football,Sports,3,1756,5268,COD,SUCCESS,2026-08-22 12:19:48,Hyderabad
T0025419,C04659,P010,Backpack,Fashion,4,1615,6460,COD,FAILED,2026-08-22 05:54:58,Kolkata
T0025420,C04267,P013,Dry Fruits,Grocery,2,1302,2604,NETBANKING,SUCCESS,2026-08-22 20:13:42,Ahmedabad
T0025421,C02040,P010,Backpack,Fashion,5,1780,8900,COD,SUCCESS,2026-08-22 10:37:07,Chennai
T0025422,C01495,P025,Running Shoes,Sports,1,3958,3958,COD,PENDING,2026-08-22 23:53:55,Hyderabad
T0025423,C02628,P015,Tea,Grocery,5,468,2340,NETBANKING,SUCCESS,2026-08-22 14:38:10,Ahmedabad
T0025424,C04829,P005,Smartwatch,Electronics,4,6889,27556,UPI,SUCCESS,2026-08-22 11:14:38,Hyderabad
T0025425,C03590,P014,Flour,Grocery,5,565,2825,WALLET,SUCCESS,2026-08-22 00:57:01,Chennai
T0025426,C04937,P005,Smartwatch,Electronics,1,6530,6530,NETBANKING,SUCCESS,2026-08-22 07:07:22,Hyderabad
T0025427,C01053,P019,Bedsheet,Home,3,1431,4293,UPI,PENDING,2026-08-22 16:30:25,Pune
T0025428,C04095,P015,Tea,Grocery,4,513,2052,CARD,SUCCESS,2026-08-22 03:10:04,Noida
T0025429,C01650,P017,Table,Home,1,8110,8110,COD,SUCCESS,2026-08-22 18:29:44,Pune
T0025430,C02309,P011,Rice Bag,Grocery,1,1349,1349,UPI,PENDING,2026-08-22 20:11:17,Ahmedabad
T0025431,C04443,P023,Yoga Mat,Sports,3,1011,3033,COD,SUCCESS,2026-08-22 21:43:32,Noida
T0025432,C00118,P008,Jacket,Fashion,2,2842,5684,NETBANKING,PENDING,2026-08-22 20:52:36,Chennai
T0025433,C01894,P005,Smartwatch,Electronics,1,6130,6130,UPI,SUCCESS,2026-08-22 11:27:53,Noida
T0025434,C01659,P024,Dumbbells,Sports,2,4626,9252,WALLET,SUCCESS,2026-08-22 16:39:45,Ahmedabad
T0025435,C02440,P005,Smartwatch,Electronics,4,7787,31148,WALLET,SUCCESS,2026-08-22 02:55:18,Noida
T0025436,C04280,P004,Television,Electronics,1,33312,33312,COD,SUCCESS,2026-08-22 19:39:17,Pune
T0025437,C01511,P009,T-Shirt,Fashion,2,896,1792,UPI,SUCCESS,2026-08-22 17:52:21,Delhi
T0025438,C03736,P024,Dumbbells,Sports,3,5362,16086,WALLET,SUCCESS,2026-08-22 08:41:33,Noida
T0025439,C02187,P023,Yoga Mat,Sports,2,948,1896,COD,PENDING,2026-08-22 20:36:08,Delhi
T0025440,C03330,P015,Tea,Grocery,2,399,798,CARD,PENDING,2026-08-22 19:20:15,Ahmedabad
T0025441,C04192,P024,Dumbbells,Sports,5,5040,25200,UPI,SUCCESS,2026-08-22 23:50:13,Jaipur
T0025442,C01306,P016,Chair,Home,3,4003,12009,COD,FAILED,2026-08-22 22:45:22,Jaipur
T0025443,C00730,P019,Bedsheet,Home,2,1724,3448,COD,SUCCESS,2026-08-22 14:51:27,Kolkata
T0025444,C00317,P013,Dry Fruits,Grocery,3,1368,4104,NETBANKING,SUCCESS,2026-08-22 08:06:17,Noida
T0025445,C04510,P005,Smartwatch,Electronics,4,6040,24160,NETBANKING,SUCCESS,2026-08-22 17:27:33,Chennai
T0025446,C01915,P012,Cooking Oil,Grocery,5,996,4980,CARD,FAILED,2026-08-22 09:09:49,Hyderabad
T0025447,C03688,P013,Dry Fruits,Grocery,3,1496,4488,NETBANKING,SUCCESS,2026-08-22 03:16:35,Noida
T0025448,C01280,P004,Television,Electronics,5,31515,157575,CARD,SUCCESS,2026-08-22 15:04:03,Pune
T0025449,C00368,P019,Bedsheet,Home,3,1867,5601,CARD,SUCCESS,2026-08-22 04:50:07,Ahmedabad
T0025450,C03750,P014,Flour,Grocery,4,682,2728,CARD,SUCCESS,2026-08-22 09:44:39,Ahmedabad
T0025451,C03927,P007,Jeans,Fashion,5,1876,9380,WALLET,SUCCESS,2026-08-22 23:05:19,Pune
T0025452,C00640,P005,Smartwatch,Electronics,4,6450,25800,UPI,SUCCESS,2026-08-22 07:35:12,Hyderabad
T0025453,C02662,P006,Shoes,Fashion,1,2569,2569,WALLET,SUCCESS,2026-08-22 16:46:11,Mumbai
T0025454,C02812,P001,Laptop,Electronics,1,52368,52368,WALLET,SUCCESS,2026-08-22 01:21:59,Chennai
T0025455,C04698,P002,Mobile,Electronics,1,19537,19537,UPI,SUCCESS,2026-08-22 23:20:45,Hyderabad
T0025456,C04753,P015,Tea,Grocery,1,538,538,CARD,SUCCESS,2026-08-22 07:54:43,Noida
T0025457,C01317,P016,Chair,Home,4,3939,15756,NETBANKING,SUCCESS,2026-08-22 21:46:24,Kolkata
T0025458,C00231,P005,Smartwatch,Electronics,5,5964,29820,COD,SUCCESS,2026-08-22 19:28:08,Jaipur
T0025459,C04691,P017,Table,Home,5,7664,38320,NETBANKING,SUCCESS,2026-08-22 21:24:04,Ahmedabad
T0025460,C02815,P023,Yoga Mat,Sports,4,867,3468,NETBANKING,SUCCESS,2026-08-22 20:03:17,Chennai
T0025461,C00478,P024,Dumbbells,Sports,3,4351,13053,CARD,SUCCESS,2026-08-22 02:30:56,Delhi
T0025462,C02330,P013,Dry Fruits,Grocery,2,1320,2640,WALLET,SUCCESS,2026-08-22 16:35:57,Jaipur
T0025463,C02032,P012,Cooking Oil,Grocery,2,985,1970,CARD,FAILED,2026-08-22 09:03:52,Bangalore
T0025464,C02206,P020,Cookware,Home,2,3320,6640,UPI,SUCCESS,2026-08-22 07:37:35,Kolkata
T0025465,C02529,P003,Headphones,Electronics,4,2252,9008,NETBANKING,SUCCESS,2026-08-22 17:05:21,Delhi
